x,y,z,ux,uy,uz,vx,vy,vz,speed
1.7022134,1.0764953,0.06440005,-0.4919807,-0.057000663,0.8687382,-0.24599035,-0.028500332,0.4343691,0.5
7.886815,2.4767451,5.136729,-0.30489433,-0.71802884,0.62567896,-0.15244716,-0.35901442,0.31283948,0.5
1.7606175,6.1352267,5.6596446,-0.43693146,-0.8348766,0.33477157,-0.21846573,-0.4174383,0.16738579,0.5
3.2070732,1.9839011,6.313724,-0.50984603,-0.85708255,0.07393721,-0.25492302,-0.42854127,0.036968604,0.5
7.558553,7.754062,6.613518,-0.7054272,-0.5807624,0.40630978,-0.3527136,-0.2903812,0.20315489,0.50000006
3.6568851,5.641148,2.7459564,-0.8041027,-0.51809794,0.2915362,-0.40205136,-0.25904897,0.1457681,0.5
10.061844,0.045475762,0.542514,-0.8574726,0.14438254,0.4938566,-0.4287363,0.07219127,0.2469283,0.49999997
6.3571596,3.9312167,4.4712634,-0.5604592,-0.46064436,0.688253,-0.2802296,-0.23032218,0.3441265,0.49999997
1.0513915,5.0406775,7.089982,-0.35760778,-0.5704783,0.7393722,-0.17880389,-0.28523916,0.3696861,0.5
6.046774,6.647545,8.226672,-0.31502718,-0.54310167,0.77833056,-0.15751359,-0.27155083,0.38916528,0.5
9.942951,9.691805,2.548921,-0.5650949,-0.8103482,0.15493114,-0.28254744,-0.4051741,0.07746557,0.5
0.60775244,6.866015,5.887633,0.030039396,-0.71678036,0.6966517,0.015019698,-0.35839018,0.34832585,0.5
2.3592281,2.7295988,3.751194,0.11375645,-0.84216046,0.5270913,0.056878224,-0.42108023,0.26354566,0.5
9.434496,7.689719,5.686397,-0.084550515,-0.9628648,0.2564034,-0.042275257,-0.4814324,0.1282017,0.5
5.010457,5.4509573,6.6811156,-0.89031357,-0.030075932,0.45435354,-0.44515678,-0.015037966,0.22717677,0.5
1.3697652,6.334934,9.34468,-0.4604544,-0.6385072,0.61667687,-0.2302272,-0.3192536,0.30833843,0.5
1.9283526,2.4893138,4.8181276,0.15197228,-0.96011454,0.23470096,0.07598614,-0.48005727,0.11735048,0.5
6.903629,1.8510265,5.2147555,-0.6300225,-0.46055743,0.6252668,-0.31501126,-0.23027872,0.3126334,0.5
4.3800273,3.9903052,0.96740615,-0.44533217,-0.890743,0.0908635,-0.22266608,-0.4453715,0.04543175,0.5
9.260863,1.6284753,1.6369281,-0.4058966,-0.7861787,0.46601614,-0.2029483,-0.39308935,0.23300807,0.5
5.7132688,2.8636963,3.0728292,-0.09575346,-0.7564375,0.6470189,-0.04787673,-0.37821874,0.32350945,0.49999997
5.324276,0.04000657,6.7901516,-0.24057436,-0.96964926,0.04364011,-0.12028718,-0.48482463,0.021820055,0.50000006
9.871438,2.999817,0.39427063,-0.575958,-0.77454126,0.26145405,-0.287979,-0.38727063,0.13072702,0.5
4.3577113,2.222796,1.1433984,-0.74495536,-0.56513083,-0.35449788,-0.37247768,-0.28256541,-0.17724894,0.5
0.29041094,4.7931046,8.976615,-0.39201176,-0.417339,0.81985056,-0.19600588,-0.2086695,0.40992528,0.5
5.0144506,5.3174963,6.892841,-0.98103577,-0.16863711,0.09555332,-0.49051788,-0.084318556,0.04777666,0.5
5.632361,5.886123,0.63923484,-0.9076225,-0.41698888,0.048391618,-0.45381126,-0.20849444,0.024195809,0.5
6.5439463,1.421267,6.484985,0.43852562,-0.8986455,0.011465421,0.21926281,-0.44932276,0.0057327105,0.49999997
6.7579937,3.025292,7.779831,0.021506574,-0.8285331,0.55952674,0.010753287,-0.41426656,0.27976337,0.49999994
1.0230602,5.6743474,8.55554,-0.44677043,-0.723405,0.52638525,-0.22338521,-0.3617025,0.26319262,0.5
3.7783675,1.6078111,4.1886716,0.5786033,-0.78350776,0.22656932,0.28930166,-0.39175388,0.11328466,0.49999997
1.5829681,7.202884,9.813988,-0.16544671,-0.66096866,0.731948,-0.08272336,-0.33048433,0.365974,0.5
0.20139137,5.3024254,5.4864445,-0.3722429,-0.9280884,-0.00933413,-0.18612145,-0.4640442,-0.004667065,0.5
1.8818327,6.9742427,0.9875071,-0.4969197,-0.29516727,0.8160558,-0.24845985,-0.14758363,0.4080279,0.49999997
5.575736,1.0739387,7.1491613,-0.24137552,-0.95238256,0.18629359,-0.12068776,-0.47619128,0.09314679,0.5
2.1476605,1.2116113,3.0915987,-0.1568701,-0.9876056,0.0051996293,-0.07843505,-0.4938028,0.0025998147,0.5
1.0120517,6.6399026,9.153939,-0.41091815,-0.668085,0.6203296,-0.20545907,-0.3340425,0.3101648,0.5
6.9693494,9.877083,4.154411,-0.2693892,-0.839495,0.47188723,-0.1346946,-0.4197475,0.23594362,0.5
8.770912,3.790143,2.068783,0.09043485,-0.7685352,0.6333841,0.045217425,-0.3842676,0.31669205,0.50000006
4.0935183,9.711231,7.529156,0.027186763,-0.76691574,0.6411717,0.013593381,-0.38345787,0.32058585,0.5
0.85402334,1.5638634,0.29326,-0.5098756,-0.57931584,0.6359402,-0.2549378,-0.28965792,0.3179701,0.49999997
6.110402,6.829302,7.7308164,-0.09619233,-0.70218086,0.7054709,-0.048096165,-0.35109043,0.35273546,0.5
9.569165,1.649283,7.3254843,-0.39199847,-0.79830474,0.45721617,-0.19599923,-0.39915237,0.22860809,0.49999997
2.4228632,6.1463437,9.817813,-0.1296827,-0.8097764,0.57222766,-0.06484135,-0.4048882,0.28611383,0.5
2.1026342,5.821089,8.451572,-0.47525302,-0.7333103,0.4862001,-0.23762651,-0.36665514,0.24310005,0.49999997
8.927761,5.085023,5.079583,0.06696609,0.7298628,0.68030566,0.033483043,0.3649314,0.34015283,0.5
1.2023687,6.035848,9.01709,-0.67846006,-0.485448,0.55139124,-0.33923003,-0.242724,0.27569562,0.5
0.8747832,1.1037459,0.070677504,-0.22945301,-0.44505912,0.86560607,-0.114726506,-0.22252956,0.43280303,0.50000006
5.4166465,6.6901975,0.5141256,0.036324777,-0.10347879,0.9939682,0.018162388,-0.051739395,0.4969841,0.5
0.70373374,2.2691095,8.810947,0.49121636,-0.5973888,0.6339031,0.24560818,-0.2986944,0.31695154,0.5
3.6954768,0.060329024,6.6278677,-0.56306726,-0.7293534,-0.3885858,-0.28153363,-0.3646767,-0.1942929,0.5
1.6307336,5.6276765,8.703953,-0.7983523,-0.5350481,0.27632818,-0.39917615,-0.26752406,0.13816409,0.5
9.782615,2.414557,4.0417857,-0.26013744,-0.96074337,-0.09644033,-0.13006872,-0.48037168,-0.048220165,0.5
9.139319,3.2296896,9.185861,0.06841903,-0.9867433,0.14716154,0.034209516,-0.49337164,0.07358077,0.49999997
9.014576,4.0908093,2.266054,0.0886168,-0.534857,0.8402828,0.0443084,-0.2674285,0.4201414,0.5
1.3803,2.132795,8.338959,0.70398813,-0.69732493,0.1346796,0.35199407,-0.34866247,0.0673398,0.49999997
5.3311462,1.7292814,3.3245306,0.013414899,-0.73149365,0.6817164,0.0067074494,-0.36574683,0.3408582,0.5
0.77068824,3.8407426,0.28974617,-0.50742316,-0.57917213,0.63802934,-0.25371158,-0.28958607,0.31901467,0.5
9.794094,7.0811253,9.946187,-0.6860396,-0.11316187,0.71870995,-0.3430198,-0.056580935,0.35935497,0.5
5.920459,0.15617473,9.707283,-0.34112945,-0.6898672,0.6385248,-0.17056473,-0.3449336,0.3192624,0.49999997
0.48060825,2.417421,9.886142,-0.5554815,-0.81513315,0.1643117,-0.27774075,-0.40756658,0.08215585,0.5
9.299641,6.714796,9.779647,-0.02212741,-0.28999674,0.95677185,-0.011063705,-0.14499837,0.47838593,0.5
5.785334,4.7239923,0.42438418,-0.50736797,-0.830475,0.2299761,-0.25368398,-0.4152375,0.11498805,0.49999997
0.36158317,2.6937604,7.199146,-0.40017673,-0.8417006,0.36248952,-0.20008837,-0.4208503,0.18124476,0.5
9.336503,3.7584858,8.159152,0.70991766,-0.6384962,0.29721957,0.35495883,-0.3192481,0.14860979,0.5
4.1421304,1.9829887,3.5337298,-0.41601267,-0.78053874,0.46657568,-0.20800634,-0.39026937,0.23328784,0.5
7.767546,4.548493,2.0154586,-0.24526928,-0.8906906,0.38277036,-0.12263464,-0.4453453,0.19138518,0.49999997
4.701456,0.78062654,3.7169948,-0.25455746,-0.48963824,0.8339394,-0.12727873,-0.24481912,0.4169697,0.5
0.92937607,7.940919,7.810597,-0.8816173,0.45849118,0.11196753,-0.44080865,0.22924559,0.055983763,0.49999997
5.806003,8.840345,5.2853255,-0.16574165,-0.5611617,0.81094223,-0.082870826,-0.28058085,0.40547112,0.5
2.4222097,2.6637678,5.253297,0.03368179,-0.984771,-0.17056188,0.016840896,-0.4923855,-0.08528094,0.49999994
8.110826,9.468316,5.5174994,0.21443968,-0.79975784,0.5607165,0.10721984,-0.39987892,0.28035825,0.5
9.437194,1.3833464,8.287092,-0.14611202,-0.82785106,0.5415846,-0.07305601,-0.41392553,0.2707923,0.5
7.253094,1.2560658,5.01556,-0.83832824,-0.50890315,0.19550824,-0.41916412,-0.25445157,0.09775412,0.5
8.747012,9.805461,2.7695384,-0.45270693,-0.7136217,0.53460306,-0.22635347,-0.35681084,0.26730153,0.49999997
8.392276,3.7013798,8.704926,-0.036913548,-0.98647624,0.15969378,-0.018456774,-0.49323812,0.07984689,0.5
4.84868,4.6548834,9.607288,-0.898453,-0.3856643,0.20986968,-0.4492265,-0.19283216,0.10493484,0.5
1.6674385,7.1710176,9.6112385,-0.23201196,-0.56405634,0.7924714,-0.11600598,-0.28202817,0.3962357,0.5
0.21976298,8.692453,2.554305,-0.7291934,-0.66374135,0.16650698,-0.3645967,-0.33187068,0.08325349,0.50000006
8.108583,7.936325,9.325951,-0.15312845,-0.13621081,0.9787739,-0.07656422,-0.06810541,0.48938695,0.5
9.511221,5.00363,4.6143904,0.32163286,0.6628468,0.6761555,0.16081643,0.3314234,0.33807775,0.49999997
6.3851824,2.823797,1.3859104,0.20526567,-0.92337286,0.32442075,0.102632836,-0.46168643,0.16221038,0.50000006
2.6091828,8.753728,1.0237734,-0.9902283,-0.056589622,0.12745795,-0.49511415,-0.028294811,0.06372897,0.5
9.855827,6.945592,3.7594953,-0.30062535,-0.932496,-0.2001892,-0.15031268,-0.466248,-0.1000946,0.5
7.7142754,0.6461318,1.6457975,-0.40106836,-0.91001755,0.10493926,-0.20053418,-0.45500877,0.05246963,0.5
0.9377229,5.448018,8.34926,-0.5050738,-0.7468347,0.4325949,-0.2525369,-0.37341735,0.21629745,0.5
5.405659,0.049403146,8.876211,-0.29941925,-0.7240366,0.62138486,-0.14970963,-0.3620183,0.31069243,0.5
6.943533,1.316535,8.557051,-0.38587242,-0.5667861,0.72791195,-0.19293621,-0.28339306,0.36395597,0.49999994
2.4809306,6.015786,10.051661,0.19955334,-0.4820816,0.8530978,0.09977667,-0.2410408,0.4265489,0.5
2.3924427,8.473296,4.560497,-0.14955981,0.24394712,0.9581867,-0.074779905,0.12197356,0.47909334,0.5
3.747386,6.361408,2.9378111,-0.95921195,0.18871945,0.21046948,-0.47960597,0.094359726,0.10523474,0.5
4.4872327,1.2110909,3.9830759,-0.23544924,-0.8444272,0.48115116,-0.11772462,-0.4222136,0.24057558,0.5
0.861177,3.5158143,3.8953424,0.00022221965,-0.9108966,0.41263458,0.000111109825,-0.4554483,0.20631729,0.49999997
6.3045526,9.0004015,5.9688873,-0.7839415,-0.37866747,0.49198243,-0.39197075,-0.18933374,0.24599122,0.5
5.145164,1.0785398,0.2531484,-0.80592155,-0.46370634,-0.36805838,-0.40296078,-0.23185317,-0.18402919,0.5
9.5676565,7.088089,10.013526,-0.19230208,-0.48405656,0.85364455,-0.09615104,-0.24202828,0.42682227,0.49999997
1.5374058,1.2284034,9.76809,-0.1832472,-0.097004265,0.9782693,-0.0916236,-0.048502132,0.48913464,0.5
6.853897,8.186175,7.135972,-0.55922556,-0.7194194,0.41194975,-0.27961278,-0.3597097,0.20597488,0.5
9.667051,5.113226,0.17687178,-0.33600444,-0.48703182,0.80616444,-0.16800222,-0.24351591,0.40308222,0.5
7.22479,9.485358,7.9680467,-0.23872834,-0.7679316,0.59438187,-0.11936417,-0.3839658,0.29719093,0.5
6.016883,1.7908325,8.861079,-0.22444834,-0.8025818,0.5527074,-0.11222417,-0.4012909,0.2763537,0.5
2.1008735,6.6468472,0.04878654,0.24470282,-0.62051284,0.7450398,0.12235141,-0.31025642,0.3725199,0.5
9.842302,6.1740417,2.7446854,0.31301054,-0.943543,-0.108401746,0.15650527,-0.4717715,-0.054200873,0.5
5.3641,2.1825845,9.983137,-0.98595864,-0.12827338,0.10691865,-0.49297932,-0.06413669,0.053459324,0.5
4.2792273,7.3371816,1.7332628,-0.811038,0.21433266,0.5443151,-0.405519,0.10716633,0.27215755,0.5
6.4784017,6.995994,6.881531,-0.24565335,-0.771023,0.5875186,-0.12282667,-0.3855115,0.2937593,0.5
2.747511,8.415704,4.7990365,-0.028420668,0.3044409,0.9521071,-0.014210334,0.15222044,0.47605354,0.49999994
6.921429,7.4896317,8.614829,0.0057522054,0.11417682,0.9934437,0.0028761027,0.05708841,0.49672186,0.49999997
8.382126,3.2651303,2.5530052,0.71590126,-0.45196244,0.5321799,0.35795063,-0.22598122,0.26608995,0.5
1.480907,6.2814264,8.03121,-0.8763941,-0.38818777,0.285033,-0.43819705,-0.19409388,0.1425165,0.5
4.1510935,0.68301517,3.5983155,-0.045046743,-0.6686501,0.7422115,-0.022523372,-0.33432505,0.37110576,0.5
5.3722305,5.303962,0.067651846,-0.9248464,-0.30350846,-0.22921957,-0.4624232,-0.15175423,-0.114609785,0.49999997
4.6716127,0.8886173,4.091821,-0.048960548,-0.9675414,0.2479246,-0.024480274,-0.4837707,0.1239623,0.5
2.5453053,5.1330223,2.096034,-0.7165904,-0.673836,0.1801202,-0.3582952,-0.336918,0.0900601,0.5
3.7368777,5.8920503,3.619121,-0.8245424,-0.54396325,-0.15567197,-0.4122712,-0.27198163,-0.077835985,0.49999997
6.4512906,3.9621346,4.6894827,-0.8724204,-0.3577215,0.33304358,-0.4362102,-0.17886075,0.16652179,0.5
3.646794,5.7650666,1.9243037,-0.83514804,-0.43871307,0.3317507,-0.41757402,-0.21935654,0.16587535,0.49999997
0.10159503,3.2864373,4.0970373,-0.043326024,-0.98385745,-0.17362966,-0.021663012,-0.49192873,-0.08681483,0.49999997
2.517095,5.1447487,2.6691082,-0.79262626,-0.50561607,0.34072885,-0.39631313,-0.25280803,0.17036442,0.5
7.5986123,8.610333,4.918502,-0.10848826,-0.990898,0.07969633,-0.05424413,-0.495449,0.039848164,0.5
9.054448,9.270404,5.3661833,0.41713902,-0.720614,0.5538145,0.20856951,-0.360307,0.27690724,0.5
0.19881341,6.4211354,0.2286386,-0.3602583,-0.50525784,0.78417367,-0.18012916,-0.25262892,0.39208683,0.49999997
1.620551,3.4431698,4.7596354,0.21080074,-0.9774961,0.00802588,0.10540037,-0.48874804,0.00401294,0.49999997
6.788401,7.830606,5.7645593,-0.1724573,-0.9336396,0.31396756,-0.08622865,-0.4668198,0.15698378,0.5
6.061581,7.6864977,8.631378,-0.018162388,0.2049581,0.97860223,-0.009081194,0.10247905,0.48930112,0.5
4.0264606,7.069144,2.1126795,-0.971742,0.22258925,0.078559674,-0.485871,0.11129463,0.039279837,0.5
4.3378663,9.534013,7.4076753,-0.14102653,-0.8069237,0.5735727,-0.07051326,-0.40346184,0.28678635,0.49999997
3.8533237,0.35493553,3.460712,-0.12915666,-0.7027286,0.69963646,-0.06457833,-0.3513643,0.34981823,0.5
3.2230678,0.014451176,9.889467,-0.6585242,-0.4088912,0.6317863,-0.3292621,-0.2044456,0.31589314,0.5
4.2516484,2.6577833,1.7798104,-0.7169649,-0.6183387,-0.3218986,-0.35848245,-0.30916935,-0.1609493,0.5
5.6281533,1.5062276,0.33056283,-0.9744598,-0.22452071,-0.0043191635,-0.4872299,-0.11226036,-0.0021595818,0.5
5.1500864,5.3350577,6.605745,-0.90871984,-0.19218457,0.37053102,-0.45435992,-0.096092284,0.18526551,0.49999997
5.203504,8.072315,0.03781125,-0.109596595,-0.9300663,0.35066435,-0.054798298,-0.46503314,0.17533217,0.50000006
5.0746913,0.07954547,1.2547071,-0.79391605,-0.58998644,0.14701468,-0.39695802,-0.29499322,0.07350734,0.49999997
1.4849283,1.457631,9.882583,0.52471775,-0.48240682,0.7013951,0.26235887,-0.24120341,0.35069755,0.5
0.64205146,8.527532,2.262282,-0.71042824,-0.6642804,-0.2324292,-0.35521412,-0.3321402,-0.1162146,0.5
0.011976613,3.3844311,1.281292,-0.79122335,-0.59139204,0.15563144,-0.39561167,-0.29569602,0.07781572,0.5
0.5561575,5.8163033,5.449317,-0.24377145,-0.84132916,0.48243222,-0.121885724,-0.42066458,0.24121611,0.5
6.3455553,0.045541275,8.450755,-0.24876551,-0.5684592,0.78420013,-0.12438276,-0.2842296,0.39210007,0.5
6.238217,8.867949,5.025711,-0.47220713,-0.82820314,0.3018278,-0.23610356,-0.41410157,0.1509139,0.5
0.32513893,4.6812034,9.057857,-0.5142097,-0.10648931,0.8510279,-0.25710484,-0.053244654,0.42551395,0.5
3.1753647,7.527778,0.651642,-0.63084733,-0.54733413,0.54996103,-0.31542367,-0.27366707,0.27498052,0.5
6.6920085,9.737675,4.574079,-0.28270534,-0.9045483,0.31917083,-0.14135267,-0.45227414,0.15958542,0.49999997
3.4825702,2.3031085,9.539099,-0.8203685,-0.36517084,0.44005224,-0.41018426,-0.18258542,0.22002612,0.50000006
5.7821417,8.893901,1.2501328,0.04370412,-0.6968995,0.715836,0.02185206,-0.34844974,0.357918,0.5
3.864179,1.1234366,7.0718966,-0.20226769,-0.9654431,-0.16433935,-0.101133846,-0.48272154,-0.082169674,0.49999997
8.700632,8.936481,7.9947467,-0.05803058,-0.38265482,0.92206717,-0.02901529,-0.19132741,0.46103358,0.5
4.7319303,0.9199422,6.9196105,-0.30059588,-0.9537469,-0.0030264908,-0.15029794,-0.47687346,-0.0015132454,0.50000006
0.77665347,2.7124043,6.567284,-0.42393756,-0.781418,0.45788965,-0.21196878,-0.390709,0.22894482,0.5
5.6987276,8.718125,0.6789964,0.37375632,-0.4675914,0.8010397,0.18687816,-0.2337957,0.40051985,0.5
3.0298834,0.434387,9.844784,-0.91883785,-0.055948135,0.39064914,-0.45941892,-0.027974067,0.19532457,0.49999997
3.8460884,5.8466754,2.1714866,-0.99829775,-0.03967528,-0.04274983,-0.49914888,-0.01983764,-0.021374915,0.5
4.0886292,5.8180976,6.7325926,-0.9051275,-0.19549409,0.3775264,-0.45256376,-0.09774704,0.1887632,0.5
6.8563337,6.7040887,0.34170428,-0.10500379,-0.2282036,0.96793455,-0.052501895,-0.1141018,0.48396727,0.49999997
4.705586,6.1371207,7.1781573,-0.08126761,-0.20139731,0.9761325,-0.040633805,-0.10069866,0.48806626,0.5
5.2096486,4.483143,8.878668,-0.61937535,-0.59929746,0.5071655,-0.30968767,-0.29964873,0.25358275,0.5
6.9415884,7.7664666,8.519646,-0.1381296,-0.2485498,0.9587196,-0.0690648,-0.1242749,0.4793598,0.5
6.2404084,4.4830284,9.947972,-0.27693272,-0.9225661,-0.2686636,-0.13846636,-0.46128306,-0.1343318,0.5
6.0919666,3.4249096,9.872757,-0.5389251,-0.6711018,0.5090994,-0.26946256,-0.3355509,0.2545497,0.5
1.1524485,5.1759157,2.1438694,-0.18866436,-0.93185025,0.30993706,-0.09433218,-0.46592513,0.15496853,0.5
0.71987575,5.478791,5.987606,-0.27041817,-0.94649565,0.1761246,-0.13520908,-0.47324783,0.0880623,0.49999994
4.757852,4.4927297,9.578614,-0.61200774,-0.7408068,0.27686068,-0.30600387,-0.3704034,0.13843034,0.5
2.298571,7.5134487,4.3278847,-0.32653028,-0.017660653,0.94502175,-0.16326514,-0.008830327,0.47251087,0.5
5.4027023,4.8454156,5.6064115,-0.9440004,-0.32773957,-0.038079586,-0.4720002,-0.16386978,-0.019039793,0.5
5.3489776,7.8584805,0.6010339,0.45118815,-0.754928,0.47593397,0.22559407,-0.377464,0.23796698,0.5
0.13261253,6.808593,5.0087767,-0.49744764,-0.84993905,0.17363618,-0.24872382,-0.42496952,0.08681809,0.5
4.2215314,6.8912244,1.7929522,-0.980519,0.12973472,0.14748412,-0.4902595,0.06486736,0.07374206,0.5
9.997527,7.7797236,2.18331,-0.5249837,-0.85074323,0.025061231,-0.26249185,-0.42537162,0.012530616,0.5
6.3529615,1.3464571,6.9737773,-0.026864186,-0.9213589,0.38778374,-0.013432093,-0.46067944,0.19389187,0.5
5.0194163,8.217389,9.844127,0.2820545,-0.75153834,0.59635174,0.14102726,-0.37576917,0.29817587,0.5
5.3576365,0.15728009,0.27366763,-0.6018076,-0.6977664,0.3885223,-0.3009038,-0.3488832,0.19426115,0.5
2.3719676,0.19472845,9.285105,-0.23486581,-0.53738755,0.8099707,-0.11743291,-0.26869377,0.40498534,0.49999994
4.7708907,2.1267893,9.651394,-0.67842156,-0.7330378,0.04898797,-0.33921078,-0.3665189,0.024493985,0.5
8.92738,9.785282,3.5779512,-0.5205388,-0.6786172,0.51818746,-0.2602694,-0.3393086,0.25909373,0.5
0.174248,3.3383126,3.9680655,-0.087512,-0.9617767,0.25947493,-0.043756,-0.48088834,0.12973747,0.5
6.7245584,4.1881576,0.20227593,-0.614311,-0.65581274,0.43878433,-0.3071555,-0.32790637,0.21939217,0.5
2.9556963,8.366154,1.7317233,-0.79717034,0.44112965,0.41221842,-0.39858517,0.22056483,0.20610921,0.49999997
3.442155,2.5482516,1.8474904,-0.43978423,-0.8389801,-0.32047188,-0.21989211,-0.41949004,-0.16023594,0.5
5.1247826,0.35032725,7.6242423,-0.11676844,-0.9371917,0.32868952,-0.05838422,-0.46859586,0.16434476,0.5
8.488948,9.315231,5.20867,0.16558047,-0.84396994,0.51019406,0.08279023,-0.42198497,0.25509703,0.5
9.566725,0.05822553,4.49775,-0.16231085,-0.95083374,0.2637619,-0.08115543,-0.47541687,0.13188095,0.5
5.6263137,8.232715,10.008359,0.07073595,-0.92703557,0.36824107,0.035367973,-0.46351779,0.18412054,0.5
8.17811,0.886498,3.1484854,-0.2567622,-0.86194444,0.43717834,-0.1283811,-0.43097222,0.21858917,0.5
4.8671107,0.9085172,0.051687066,-0.8592976,-0.42337766,-0.28698248,-0.4296488,-0.21168883,-0.14349124,0.49999997
6.522112,1.9843788,2.5986838,-0.37220344,-0.89953893,0.22867969,-0.18610172,-0.44976947,0.11433984,0.5
1.8783561,1.3843173,6.2982802,-0.37769902,-0.9259179,-0.0043908423,-0.18884951,-0.46295896,-0.0021954211,0.49999994
2.6704,6.037053,9.882617,0.54193705,-0.52138454,0.65913755,0.27096853,-0.26069227,0.32956877,0.49999997
9.384402,7.0754123,3.4305615,-0.11021478,-0.74108386,-0.66230476,-0.05510739,-0.37054193,-0.33115238,0.50000006
5.7069616,4.1583714,1.1948098,-0.007699359,-0.99204355,0.12565862,-0.0038496796,-0.49602178,0.06282931,0.49999994
7.847077,7.0289354,0.028568074,0.27086958,-0.41799167,0.867129,0.13543479,-0.20899583,0.4335645,0.5
7.035158,9.522735,0.4794789,-0.648966,-0.010145112,0.76074976,-0.324483,-0.005072556,0.38037488,0.5
2.6597514,2.9039903,0.2303799,-0.74743414,-0.5955476,0.2943896,-0.37371707,-0.2977738,0.1471948,0.5
0.9288917,2.0854585,0.9143862,-0.4972629,-0.8193036,0.28543192,-0.24863145,-0.4096518,0.14271596,0.5
1.9009246,1.4422058,8.826084,-0.008165772,-0.9878317,0.1553124,-0.004082886,-0.49391586,0.0776562,0.5
5.5559945,6.70679,8.349933,-0.23787342,-0.5271585,0.8157942,-0.11893671,-0.26357925,0.4078971,0.5
0.33471003,1.6381371,1.0238247,-0.33291158,-0.6095298,0.7194743,-0.16645579,-0.3047649,0.35973716,0.5
5.75989,4.1942916,1.6342005,0.108744785,-0.9940457,-0.0069288407,0.054372393,-0.49702284,-0.0034644203,0.50000006
6.3814707,5.2556562,8.052042,-0.40080893,-0.39988378,0.82428455,-0.20040447,-0.19994189,0.41214228,0.49999997
8.516394,6.2744718,0.012979253,0.0878259,-0.3705345,0.9246572,0.04391295,-0.18526725,0.4623286,0.50000006
9.6981945,7.9675107,9.955786,-0.9239265,0.16806543,0.34367713,-0.46196324,0.084032714,0.17183857,0.5
4.7822957,2.6683273,1.4149424,-0.9143077,-0.29626358,-0.27616915,-0.45715386,-0.14813179,-0.13808458,0.5
7.3027444,7.8831267,9.988109,0.07204828,0.05293121,0.9959955,0.03602414,0.026465604,0.49799776,0.49999994
7.2364497,6.343367,8.848366,-0.6314621,-0.3657591,0.6837221,-0.31573105,-0.18287955,0.34186104,0.5
6.426031,3.1834774,2.0111308,-0.35658336,-0.530475,0.7690544,-0.17829168,-0.2652375,0.3845272,0.5
3.5609405,1.515712,7.3275447,-0.49291444,-0.8254335,0.27512705,-0.24645722,-0.41271675,0.13756353,0.5
2.3220096,3.5278223,9.118171,-0.6852681,-0.32802328,0.6502371,-0.34263405,-0.16401164,0.32511854,0.49999997
2.7180614,8.111591,8.185646,-0.7576016,-0.20605811,0.6193384,-0.3788008,-0.10302906,0.3096692,0.50000006
9.748985,3.9790866,0.5067516,-0.88253075,-0.35166976,0.31219855,-0.44126537,-0.17583488,0.15609927,0.5
